scope,specimen_id,dataset_id,target,prediction,absolute_error,draw_count,mean_normalized_std,p99_normalized_std,high_uncertainty_fraction,cai_prediction_std,draw_minimum,draw_maximum,target_in_draw_range,registered_endpoint
posthoc_descriptive,q16-9,w68dtmpfyf,0.580445233908458,0.5232804952039372,0.05716473870452088,8,0.039543649320190236,0.07510522258553119,0.0013020833333333333,0.02210256610659734,0.4952647973774425,0.5660894394565055,False,False
posthoc_descriptive,q16-10,w68dtmpfyf,0.687687443460639,0.7576110111743573,0.06992356771371822,8,0.03376294085175746,0.06307114827322452,0.0010579427083333333,0.008774906939619362,0.7467874529405115,0.7731059542663266,False,False
posthoc_descriptive,q16-11,w68dtmpfyf,0.751196628925669,0.7677581527366427,0.016561523810973755,8,0.032915800475133955,0.06245059646415501,0.0008138020833333334,0.013316782571284567,0.756387683125149,0.792201605301204,False,False
posthoc_descriptive,q16-12,w68dtmpfyf,0.710266079452716,0.765563495445584,0.05529741599286797,8,0.03200378060537724,0.06043115484749137,0.00048828125,0.01369803475210777,0.7399745380075756,0.7815581242260365,False,False
posthoc_descriptive,q16-13,w68dtmpfyf,1.07335535191803,0.9903911969050969,0.0829641550129332,8,0.05005217576287629,0.08970585997487597,0.0028483072916666665,0.00882416511609716,0.9811250676135055,1.0111778212131735,False,False
posthoc_descriptive,q16-14,w68dtmpfyf,1.02733673444752,0.9924623983684577,0.03487433607906221,8,0.031590328799789714,0.06027142607148664,0.0006510416666666666,0.006163556021787164,0.9837394424485129,1.0021956025500083,False,False
posthoc_descriptive,q16-15,w68dtmpfyf,1.01383873214723,1.0090131135893878,0.004825618557842137,8,0.031613771379914814,0.058929138807751046,0.0006510416666666666,0.003709259510386022,1.000879651434594,1.0134790434391165,False,False
posthoc_descriptive,q16-16,w68dtmpfyf,1.0446969528259,1.032404984338704,0.012291968487196048,8,0.04769737329896181,0.08479422882759276,0.0015462239583333333,0.011014972085603042,1.0187547328357562,1.0520715350422096,True,False
posthoc_descriptive,q16-17,w68dtmpfyf,0.986054709881353,1.021446739711013,0.03539202982965994,8,0.03930834401744015,0.07276143977090482,0.0008138020833333334,0.005729621742287963,1.0127816542832166,1.028667953616494,False,False
posthoc_descriptive,q16-18,w68dtmpfyf,1.02701678064021,0.9987921058922451,0.028224674747964862,8,0.03198190328556386,0.06086345238159309,0.0005696614583333334,0.00748367144999317,0.9919746363611536,1.0160009011956803,False,False
posthoc_descriptive,q16-19,w68dtmpfyf,1.08402585286135,0.8222997631351379,0.26172608972621214,8,0.036842819382898295,0.06791368695762115,0.0009765625,0.014608793784127211,0.8040627045834542,0.8489542562626574,False,False
posthoc_descriptive,q16-20,w68dtmpfyf,0.923462663837464,0.8183671362723096,0.10509552756515439,8,0.03005176451499861,0.058105766103795475,0.0004069010416666667,0.00865192045390731,0.8026143826957592,0.8267422107308158,False,False
posthoc_descriptive,q16-21,w68dtmpfyf,1.0539930554455,0.8288844351974743,0.22510862024802558,8,0.01968503437210353,0.04662641060830414,0.0004069010416666667,0.01060346625752543,0.8064649031884497,0.8432155796207321,False,False
posthoc_descriptive,q16-22,w68dtmpfyf,1.05113590393366,0.9810045425374612,0.07013136139619891,8,0.034766872968322406,0.06503920989088474,0.00048828125,0.005499842672614914,0.9726369189172483,0.9899164157586302,False,False
posthoc_descriptive,q16-23,w68dtmpfyf,0.950826867146123,0.9568489805204834,0.006022113374360427,8,0.030049906297610302,0.058271635850899,0.0006510416666666666,0.01001708091572664,0.9404403025253116,0.975656671755949,True,False
posthoc_descriptive,q16-24,w68dtmpfyf,0.97745210331216,0.9283676110175473,0.04908449229461276,8,0.03726459592185763,0.06845971045981962,0.0008138020833333334,0.010445346688492634,0.9097517561383702,0.9446531733613899,False,False
posthoc_descriptive,q16-25,w68dtmpfyf,0.880306089282184,0.8614879584695658,0.018818130812618183,8,0.042131519323025696,0.07429855183177636,0.0009765625,0.009857107477517257,0.8429291016101453,0.8765132313096602,False,False
posthoc_descriptive,q16-26,w68dtmpfyf,0.850099517478595,0.772285180876978,0.07781433660161707,8,0.03023616924163951,0.05903035306292388,0.0008138020833333334,0.014791823460079132,0.7554969814011061,0.796657176305887,False,False
