replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
1775,spatial_real,deepsets_real,0.00002211206602144907,0.000022112066021448827
1776,spatial_real,deepsets_real,-0.000036827432762172436,-0.000036827432762171176
1777,spatial_real,deepsets_real,1.4961365250110506e-6,1.4961365250107344e-6
1778,spatial_real,deepsets_real,-0.00009982239140442246,-0.00009982239140442202
1779,spatial_real,deepsets_real,0.000014740385186238296,0.00001474038518623821
1780,spatial_real,deepsets_real,0.00003678337883894171,0.000036783378838940886
1781,spatial_real,deepsets_real,-0.00003454328981056156,-0.00003454328981056228
1782,spatial_real,deepsets_real,-0.00003623701497972436,-0.000036237014979723224
1783,spatial_real,deepsets_real,-0.00003009671285017588,-0.000030096712850175462
1784,spatial_real,deepsets_real,0.00005364074030662075,0.00005364074030662048
1785,spatial_real,deepsets_real,0.000024201801203981656,0.00002420180120398088
1786,spatial_real,deepsets_real,5.083036821939939e-6,5.083036821940454e-6
1787,spatial_real,deepsets_real,0.00006585591456393768,0.0000658559145639385
1788,spatial_real,deepsets_real,0.00008068234951088323,0.00008068234951088262
1789,spatial_real,deepsets_real,0.00006464670136984655,0.00006464670136984704
1790,spatial_real,deepsets_real,-0.00012563726167423052,-0.00012563726167423093
1791,spatial_real,deepsets_real,-0.0000764471108004727,-0.0000764471108004724
1792,spatial_real,deepsets_real,0.00010943194477336556,0.00010943194477336557
1793,spatial_real,deepsets_real,0.0000533901645294515,0.00005339016452945213
1794,spatial_real,deepsets_real,0.00003052670289677787,0.00003052670289677699
1795,spatial_real,deepsets_real,-0.00006912650693183947,-0.00006912650693183977
1796,spatial_real,deepsets_real,-0.000018795120591698355,-0.000018795120591698708
1797,spatial_real,deepsets_real,-0.000022691454608465486,-0.000022691454608465107
1798,spatial_real,deepsets_real,0.00003455684993949737,0.00003455684993949672
1799,spatial_real,deepsets_real,0.00006346118748469982,0.00006346118748469828
1800,spatial_real,deepsets_real,-5.225826029715021e-6,-5.225826029716059e-6
1801,spatial_real,deepsets_real,-0.000042095328409662694,-0.00004209532840966223
1802,spatial_real,deepsets_real,0.0000307214943190156,0.00003072149431901605
1803,spatial_real,deepsets_real,-5.233175185924826e-6,-5.233175185924718e-6
1804,spatial_real,deepsets_real,-0.0000985717677049125,-0.00009857176770491373
1805,spatial_real,deepsets_real,0.000023307682870688136,0.000023307682870688136
1806,spatial_real,deepsets_real,-0.0000791381382814008,-0.00007913813828140167
1807,spatial_real,deepsets_real,-4.908030992326698e-6,-4.908030992325908e-6
1808,spatial_real,deepsets_real,-6.289161834580638e-6,-6.289161834581864e-6
1809,spatial_real,deepsets_real,-0.00006175653878309501,-0.00006175653878309462
1810,spatial_real,deepsets_real,0.000011201911409504904,0.00001120191140950495
1811,spatial_real,deepsets_real,0.00006311116176360796,0.00006311116176360816
1812,spatial_real,deepsets_real,-0.00006147005233046992,-0.00006147005233046958
1813,spatial_real,deepsets_real,0.00010590932551665163,0.00010590932551665216
1814,spatial_real,deepsets_real,0.00002599499938202617,0.000025994999382026223
1815,spatial_real,deepsets_real,-0.00009239523974559234,-0.00009239523974559166
1816,spatial_real,deepsets_real,-0.000012799810368175601,-0.000012799810368174586
1817,spatial_real,deepsets_real,0.00003230484603058478,0.00003230484603058432
1818,spatial_real,deepsets_real,0.00002028718387126043,0.00002028718387126036
1819,spatial_real,deepsets_real,-0.00007017018133908513,-0.00007017018133908732
1820,spatial_real,deepsets_real,-0.0000459392308869936,-0.00004593923088699279
1821,spatial_real,deepsets_real,0.00003782176265144845,0.00003782176265144744
1822,spatial_real,deepsets_real,0.00012721108760941138,0.00012721108760941052
1823,spatial_real,deepsets_real,0.00006667953690572537,0.00006667953690572483
1824,spatial_real,deepsets_real,0.00005416333524553765,0.00005416333524553856
1825,spatial_real,deepsets_real,0.000078950212842566,0.0000789502128425659
1826,spatial_real,deepsets_real,0.0001095371407529375,0.0001095371407529378
1827,spatial_real,deepsets_real,-0.000034170939294884094,-0.0000341709392948833
1828,spatial_real,deepsets_real,0.00004701149167511022,0.00004701149167510914
1829,spatial_real,deepsets_real,0.000014997367638983593,0.000014997367638982116
1830,spatial_real,deepsets_real,-1.4917416768563813e-6,-1.4917416768576478e-6
1831,spatial_real,deepsets_real,-0.0000306278744102957,-0.000030627874410296
1832,spatial_real,deepsets_real,0.000010531268294846375,0.000010531268294846493
1833,spatial_real,deepsets_real,-0.00003756185422428149,-0.000037561854224281834
1834,spatial_real,deepsets_real,0.00003455376119155361,0.00003455376119155341
1835,spatial_real,deepsets_real,0.00004214604124726587,0.00004214604124726547
1836,spatial_real,deepsets_real,0.00007098052987004483,0.00007098052987004578
1837,spatial_real,deepsets_real,-0.000028265602719684754,-0.00002826560271968541
1838,spatial_real,deepsets_real,-0.00004395173332485206,-0.000043951733324851804
1839,spatial_real,deepsets_real,0.000028252663140962014,0.00002825266314096166
1840,spatial_real,deepsets_real,-0.000051004700556729274,-0.00005100470055673014
1841,spatial_real,deepsets_real,-0.00003211482227254408,-0.00003211482227254333
1842,spatial_real,deepsets_real,0.000044946964845966136,0.0000449469648459658
1843,spatial_real,deepsets_real,-0.00004984632005648777,-0.000049846320056488565
1844,spatial_real,deepsets_real,-0.000047548313103683584,-0.0000475483131036836
1845,spatial_real,deepsets_real,7.198413289305049e-6,7.19841328930446e-6
1846,spatial_real,deepsets_real,-0.00004720274010751313,-0.00004720274010751295
1847,spatial_real,deepsets_real,0.00007863245255938817,0.00007863245255938831
1848,spatial_real,deepsets_real,-3.675922091312308e-6,-3.675922091312782e-6
1849,spatial_real,deepsets_real,-0.000011599756875208209,-0.000011599756875207157
1850,spatial_real,deepsets_real,0.00001998859746865731,0.00001998859746865571
1851,spatial_real,deepsets_real,-0.00001769361503216529,-0.000017693615032166236
1852,spatial_real,deepsets_real,-0.00005066606814765114,-0.000050666068147649984
1853,spatial_real,deepsets_real,0.000032205652020460045,0.00003220565202046184
1854,spatial_real,deepsets_real,0.00003130389320992431,0.000031303893209925506
1855,spatial_real,deepsets_real,-0.0000764550147804467,-0.00007645501478044729
1856,spatial_real,deepsets_real,0.00003387204737651464,0.000033872047376514506
1857,spatial_real,deepsets_real,2.491707229506738e-6,2.4917072295077205e-6
1858,spatial_real,deepsets_real,-0.00009196024795614349,-0.00009196024795614164
1859,spatial_real,deepsets_real,-0.0000800890452078767,-0.00008008904520787496
1860,spatial_real,deepsets_real,0.00008864355837893938,0.00008864355837893815
1861,spatial_real,deepsets_real,-0.00005183384102317584,-0.00005183384102317682
1862,spatial_real,deepsets_real,-0.00005615316115145334,-0.000056153161151452584
1863,spatial_real,deepsets_real,0.00015203071579954729,0.00015203071579954604
1864,spatial_real,deepsets_real,6.260561816714509e-6,6.260561816715123e-6
1865,spatial_real,deepsets_real,0.000030488160043617926,0.000030488160043617827
1866,spatial_real,deepsets_real,0.00006461554173761679,0.00006461554173761515
1867,spatial_real,deepsets_real,0.00012917363245322616,0.00012917363245322662
1868,spatial_real,deepsets_real,-0.00005446865705589227,-0.00005446865705589189
1869,spatial_real,deepsets_real,9.42690559722903e-6,9.42690559722868e-6
1870,spatial_real,deepsets_real,-3.509164458767415e-6,-3.5091644587656986e-6
1871,spatial_real,deepsets_real,3.023720963942917e-6,3.023720963943039e-6
1872,spatial_real,deepsets_real,0.00003227194573276448,0.00003227194573276399
1873,spatial_real,deepsets_real,-0.00005222599808101432,-0.00005222599808101373
1874,spatial_real,deepsets_real,0.000029731394158858185,0.000029731394158858798
1875,spatial_real,deepsets_real,0.0000469121009675005,0.00004691210096750161
1876,spatial_real,deepsets_real,-0.00006396014924280769,-0.00006396014924280714
1877,spatial_real,deepsets_real,-0.00001996198260270296,-0.000019961982602704014
1878,spatial_real,deepsets_real,0.00010023848076198191,0.0001002384807619822
1879,spatial_real,deepsets_real,0.000010029723244255802,0.000010029723244256309
1880,spatial_real,deepsets_real,-0.00003928624501070276,-0.00003928624501070393
1881,spatial_real,deepsets_real,0.00004585139377026925,0.000045851393770269143
1882,spatial_real,deepsets_real,-0.0001338190435321527,-0.0001338190435321527
1883,spatial_real,deepsets_real,0.00012541613181628794,0.00012541613181628797
1884,spatial_real,deepsets_real,-0.000020388833376241516,-0.000020388833376240276
1885,spatial_real,deepsets_real,0.0000592741342528777,0.000059274134252876396
1886,spatial_real,deepsets_real,0.0000571723385388003,0.00005717233853879985
1887,spatial_real,deepsets_real,0.00008164959754719478,0.00008164959754719309
1888,spatial_real,deepsets_real,-9.707736585328903e-6,-9.70773658532851e-6
1889,spatial_real,deepsets_real,-0.00009271172507679282,-0.00009271172507679318
1890,spatial_real,deepsets_real,-0.000023365384126193257,-0.000023365384126194917
1891,spatial_real,deepsets_real,-0.00003306865819582722,-0.00003306865819582618
1892,spatial_real,deepsets_real,0.00008763329111855708,0.00008763329111855654
1893,spatial_real,deepsets_real,0.00008370071468683567,0.00008370071468683661
1894,spatial_real,deepsets_real,-7.641892057778989e-6,-7.641892057778584e-6
1895,spatial_real,deepsets_real,3.3963512697073156e-6,3.396351269707555e-6
1896,spatial_real,deepsets_real,0.000044522609598639184,0.00004452260959863949
1897,spatial_real,deepsets_real,-8.378422016125896e-6,-8.378422016125999e-6
1898,spatial_real,deepsets_real,-0.000012901033365975261,-0.000012901033365976224
1899,spatial_real,deepsets_real,-0.00009439896761132196,-0.00009439896761132302
1900,spatial_real,deepsets_real,0.000049186665567965866,0.00004918666556796498
1901,spatial_real,deepsets_real,0.000027495310069492716,0.000027495310069492045
1902,spatial_real,deepsets_real,-0.00011174350921327608,-0.00011174350921327581
1903,spatial_real,deepsets_real,-8.42959986323682e-7,-8.429599863224206e-7
1904,spatial_real,deepsets_real,0.000011786817665762674,0.000011786817665761378
1905,spatial_real,deepsets_real,-0.0001515738115072457,-0.00015157381150724685
1906,spatial_real,deepsets_real,0.00014332345336537955,0.0001433234533653799
1907,spatial_real,deepsets_real,-0.00002956107023580039,-0.00002956107023580049
1908,spatial_real,deepsets_real,0.00006724589683715654,0.00006724589683715568
1909,spatial_real,deepsets_real,-0.00003587431590664139,-0.00003587431590664117
1910,spatial_real,deepsets_real,0.0000559812335898021,0.0000559812335898017
1911,spatial_real,deepsets_real,4.841604815157667e-6,4.8416048151590005e-6
1912,spatial_real,deepsets_real,-0.00005481916947075854,-0.00005481916947075824
1913,spatial_real,deepsets_real,0.00006777917130581085,0.00006777917130581113
1914,spatial_real,deepsets_real,0.00005964656274055179,0.00005964656274055183
1915,spatial_real,deepsets_real,-0.00008242565340705326,-0.00008242565340705345
1916,spatial_real,deepsets_real,-0.0000560391842631602,-0.00005603918426315817
1917,spatial_real,deepsets_real,-0.00011959426647994928,-0.00011959426647994901
1918,spatial_real,deepsets_real,0.00004565596237606663,0.00004565596237606715
1919,spatial_real,deepsets_real,0.00001728407282054727,0.000017284072820547463
1920,spatial_real,deepsets_real,0.00004465296187529475,0.00004465296187529424
1921,spatial_real,deepsets_real,-0.00006100395320438769,-0.000061003953204387944
1922,spatial_real,deepsets_real,-0.00012060036972856194,-0.00012060036972856298
1923,spatial_real,deepsets_real,0.00008739637432853663,0.00008739637432853726
1924,spatial_real,deepsets_real,0.000016952516411535695,0.000016952516411534865
1925,spatial_real,deepsets_real,-0.000021678887146768754,-0.000021678887146770374
1926,spatial_real,deepsets_real,0.00003666924007083462,0.00003666924007083454
1927,spatial_real,deepsets_real,-0.00004337496333508961,-0.000043374963335090316
1928,spatial_real,deepsets_real,0.00007617037740057329,0.00007617037740057323
1929,spatial_real,deepsets_real,0.000029818742718459104,0.000029818742718458426
1930,spatial_real,deepsets_real,0.0000486736249303071,0.000048673624930306396
1931,spatial_real,deepsets_real,0.000021761783393472258,0.000021761783393472604
1932,spatial_real,deepsets_real,0.000010124060197982837,0.000010124060197982287
1933,spatial_real,deepsets_real,0.000015276172851128207,0.00001527617285112856
1934,spatial_real,deepsets_real,-0.00008260695755747786,-0.00008260695755747881
1935,spatial_real,deepsets_real,-0.000026319255044237808,-0.000026319255044236723
1936,spatial_real,deepsets_real,0.00007367454948275572,0.00007367454948275654
1937,spatial_real,deepsets_real,-0.000041974265819410064,-0.00004197426581941102
1938,spatial_real,deepsets_real,-0.000011482648181790229,-0.000011482648181788443
1939,spatial_real,deepsets_real,8.55878187957492e-6,8.55878187957572e-6
1940,spatial_real,deepsets_real,0.00010791912539732651,0.00010791912539732559
1941,spatial_real,deepsets_real,0.00007174192424525977,0.00007174192424526051
1942,spatial_real,deepsets_real,0.000026114831464542586,0.000026114831464542553
1943,spatial_real,deepsets_real,0.0000400204687845031,0.0000400204687845028
1944,spatial_real,deepsets_real,0.00005243941899111456,0.00005243941899111431
1945,spatial_real,deepsets_real,-0.000030341472857318107,-0.000030341472857316914
1946,spatial_real,deepsets_real,0.000024427601034380148,0.000024427601034379606
1947,spatial_real,deepsets_real,0.00008460235255150553,0.00008460235255150539
1948,spatial_real,deepsets_real,0.000023616524861605308,0.00002361652486160528
1949,spatial_real,deepsets_real,0.000048227813218763967,0.00004822781321876411
1950,spatial_real,deepsets_real,0.000026581515333691578,0.000026581515333690494
1951,spatial_real,deepsets_real,0.00006620925365966324,0.00006620925365966348
1952,spatial_real,deepsets_real,-0.00001868937164817951,-0.000018689371648178412
1953,spatial_real,deepsets_real,0.000019916783022957556,0.000019916783022957404
1954,spatial_real,deepsets_real,0.000017450512428120353,0.000017450512428120343
1955,spatial_real,deepsets_real,0.00007282444522774673,0.00007282444522774651
1956,spatial_real,deepsets_real,-3.4295576196372024e-6,-3.429557619637092e-6
1957,spatial_real,deepsets_real,0.00009805713782744599,0.0000980571378274472
1958,spatial_real,deepsets_real,-0.00001674294742394789,-0.000016742947423948996
1959,spatial_real,deepsets_real,-0.00015561467659595558,-0.0001556146765959555
1960,spatial_real,deepsets_real,0.000010927873444531097,0.000010927873444530953
1961,spatial_real,deepsets_real,0.00002090596659722662,0.000020905966597227295
1962,spatial_real,deepsets_real,-0.000037144421628328844,-0.00003714442162832907
1963,spatial_real,deepsets_real,0.00007549972254310173,0.00007549972254310342
1964,spatial_real,deepsets_real,-0.000044245089045074314,-0.000044245089045075676
1965,spatial_real,deepsets_real,-0.0000653768950994154,-0.00006537689509941495
1966,spatial_real,deepsets_real,-0.00003173636323714936,-0.0000317363632371478
1967,spatial_real,deepsets_real,0.00007020659414967538,0.00007020659414967603
1968,spatial_real,deepsets_real,0.000082701516248056,0.00008270151624805584
1969,spatial_real,deepsets_real,-0.000022954315191104496,-0.000022954315191104805
1970,spatial_real,deepsets_real,0.00011353592870689665,0.00011353592870689637
1971,spatial_real,deepsets_real,-0.00006072712075416217,-0.00006072712075416145
1972,spatial_real,deepsets_real,0.00005569682550933021,0.00005569682550933015
